employee_id,first_name,last_name,age,gender,blood_group,email,phone,city,state,region,pincode,department,position,shift,education,experience_years,salary,bonus,tax_deduction,net_salary,emp_status,join_date,last_promotion,performance_score,attendance_pct,leaves_taken,order_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,tax_amount,net_revenue,order_status,payment_mode,delivery_days,customer_rating,return_flag,customer_id,customer_segment,sales_target,sales_achieved,target_achieved,manager_id,team_size,training_hours,certifications
EMP1084,Andrew,Chauhan,31,Male,O+,nathanielgupta@example.org,+91 9142011347,Kolkata,West Bengal,Central,449692,Support,Analyst,Morning,MCA,10,45170,5836.14,4517,40653,Active,18-11-2016,08-04-2024,3.88,72.17,17,ORD01084,02-07-2024,Mouse,Peripherals,8,20313,0.24,123503.04,22230.55,101272.49,Delivered,Cash,10,3,No,CUST8330,New,340352,379189,Yes,EMP0018,13,65,1
EMP1085,Chandran,Ganesh,22,Other,A+,onveer45@example.net,+91 8802639959,Ahmedabad,Gujarat,Central,421915,Sales,Senior Analyst,Night,B.Tech,7,182672,14410.73,18267.2,164404.8,On Leave,27-12-2022,21-02-2021,2.36,71,26,ORD01085,26-04-2023,Camera,Electronics,1,42918,0.15,36480.3,6566.45,29913.85,Shipped,Net Banking,12,2,No,CUST9490,VIP,474861,450485,Yes,EMP0082,6,13,3
EMP1086,Abdul,Bhakta,48,Male,B+,kchar@example.com,+91 8561885614,Mumbai,Maharashtra,West,621262,Finance,Director,Evening,M.Com,13,50483,3393.1,5048.3,45434.7,On Leave,07-05-2021,09-12-2023,4.46,81.9,5,ORD01086,22-02-2023,Headphones,Networking,1,18469,0.29,13112.99,2360.34,10752.65,Shipped,Cash,9,5,No,CUST6259,Premium,494195,120263,No,EMP0001,19,19,0
EMP1087,Rishi,Raja,38,Male,AB+,dev33@example.net,+91 9480558627,Bangalore,Karnataka,West,668587,Support,Senior Analyst,Evening,B.Tech,2,83744,7772.4,8374.4,75369.6,On Leave,23-08-2015,13-09-2022,1.94,85.04,21,ORD01087,10-02-2024,Mouse,Peripherals,14,46893,0.15,558026.7,100444.81,457581.89,Delivered,Net Banking,5,3,Yes,CUST9656,VIP,125585,489086,No,EMP0025,5,98,2
EMP1088,Chakradev,Sharma,31,Male,AB+,urvashimaster@example.net,+91 6333614217,Bangalore,Karnataka,Central,590879,Finance,Executive,General,MCA,15,31020,3042.73,3102,27918,Resigned,30-04-2016,30-10-2023,3.98,90.63,27,ORD01088,31-05-2024,Camera,Accessories,16,51034,0.08,751220.48,135219.69,616000.79,Returned,Debit Card,5,1,No,CUST7045,New,382130,457598,No,EMP0019,16,65,8
EMP1089,Nikita,Sachar,54,Female,O-,fdivan@example.com,+91 9758445030,Pune,Maharashtra,South,493207,Marketing,Executive,General,MBA,17,173006,33352.25,17300.6,155705.4,Resigned,20-09-2022,01-12-2021,1.56,82.43,7,ORD01089,26-03-2023,Speaker,Accessories,6,2489,0.13,12992.58,2338.66,10653.92,Cancelled,UPI,4,3,Yes,CUST9723,Regular,371400,417726,No,EMP0044,16,71,0
EMP1090,Chandran,Dave,23,Male,AB+,noahdatta@example.org,+91 7705620883,Delhi,Delhi,East,590240,Marketing,Analyst,Evening,M.Sc,16,60180,8971.7,6018,54162,On Leave,31-12-2017,21-07-2023,1.89,80.94,6,ORD01090,12-10-2023,Printer,Electronics,16,11073,0.2,141734.4,25512.19,116222.21,Shipped,EMI,4,5,Yes,CUST1502,Regular,147663,527958,Yes,EMP0095,4,67,6
EMP1091,Daksha,Kumer,25,Other,B+,bsridhar@example.org,+91 6864966343,Kolkata,West Bengal,North,441666,Support,Analyst,Night,B.Tech,18,147856,19619.85,14785.6,133070.4,On Leave,08-10-2017,18-08-2023,4.38,75.2,0,ORD01091,28-03-2023,Headphones,Storage,16,34186,0.14,470399.36,84671.88,385727.48,Cancelled,Net Banking,12,4,No,CUST4632,Regular,441630,518857,No,EMP0019,5,41,3
EMP1092,Fitan,Kapur,30,Female,AB-,brindabalan@example.com,+91 9926741066,Kochi,Kerala,South,639069,IT,Lead,Night,B.Sc,19,84238,9846.17,8423.8,75814.2,On Leave,16-07-2015,04-12-2021,4.98,89.75,16,ORD01092,22-06-2024,Keyboard,Peripherals,5,47696,0.27,174090.4,31336.27,142754.13,Pending,Credit Card,2,3,No,CUST8077,Premium,169157,402755,No,EMP0025,17,29,9
EMP1093,Frado,Gera,54,Other,B-,indrajit31@example.org,+91 8812306253,Kolkata,West Bengal,Central,711457,Finance,Director,General,B.Com,15,165045,9638.08,16504.5,148540.5,Resigned,18-06-2021,07-12-2024,4.81,94.88,21,ORD01093,26-08-2024,Tablet,Accessories,1,37902,0.14,32595.72,5867.23,26728.49,Returned,UPI,4,2,Yes,CUST3461,New,212784,243543,Yes,EMP0054,16,75,4
EMP1094,Osha,Chana,50,Male,AB+,godaviraj@example.net,+91 6341404158,Kolkata,West Bengal,Central,570691,Marketing,Director,Night,MBA,20,141681,22051.16,14168.1,127512.9,Active,15-04-2016,29-12-2024,3.24,92.45,5,ORD01094,24-08-2023,Camera,Peripherals,19,68235,0.24,985313.4,177356.41,807956.99,Delivered,Credit Card,10,3,No,CUST4502,VIP,305546,329340,No,EMP0018,13,86,3
EMP1095,Mekhala,Kohli,44,Other,A-,daksha05@example.net,+91 9694804930,Jaipur,Rajasthan,South,470855,Finance,Analyst,Morning,M.Com,12,177938,28063.46,17793.8,160144.2,Active,06-04-2015,03-03-2021,1.39,77.67,16,ORD01095,22-02-2024,Speaker,Networking,20,65179,0.2,1042864,187715.52,855148.48,Returned,Credit Card,7,2,No,CUST2405,New,306084,199535,No,EMP0014,9,74,0
EMP1096,Yutika,Dara,28,Other,O-,smani@example.com,+91 9296916441,Kochi,Kerala,East,482117,Sales,Manager,General,MCA,14,129212,23450.11,12921.2,116290.8,Resigned,01-10-2019,17-12-2022,3.82,73.86,9,ORD01096,12-06-2024,Camera,Accessories,1,705,0.21,556.95,100.25,456.7,Delivered,UPI,2,4,Yes,CUST8614,Regular,439515,204004,Yes,EMP0024,7,32,3
EMP1097,Vinaya,Tak,49,Male,O+,icontractor@example.org,+91 7516614714,Bangalore,Karnataka,East,678938,Analytics,Lead,Night,B.Tech,7,110864,8982.48,11086.4,99777.6,Active,07-02-2015,06-09-2022,3.84,87.71,19,ORD01097,05-04-2023,Mouse,Peripherals,15,63946,0.15,815311.5,146756.07,668555.43,Delivered,Net Banking,15,4,Yes,CUST3987,Premium,463394,246497,Yes,EMP0085,19,76,0
EMP1098,Hitesh,Pandit,47,Other,A-,bsheth@example.com,+91 9228534385,Ahmedabad,Gujarat,South,551954,Support,Senior Manager,Night,M.Sc,12,94258,10696.33,9425.8,84832.2,Inactive,11-10-2023,14-04-2021,1.87,80.45,6,ORD01098,01-02-2024,Speaker,Storage,16,36276,0.14,499157.76,89848.4,409309.36,Shipped,EMI,3,3,No,CUST9716,VIP,431496,415837,No,EMP0063,7,40,0
EMP1099,Vamakshi,Gill,25,Female,AB-,zilmilmanne@example.com,+91 9387794454,Ahmedabad,Gujarat,West,792777,Analytics,Senior Analyst,Evening,M.Sc,2,171862,10866,17186.2,154675.8,Inactive,12-05-2022,10-04-2023,3.68,77.1,24,ORD01099,09-08-2024,Tablet,Networking,17,29859,0.2,406082.4,73094.83,332987.57,Pending,Net Banking,6,4,No,CUST5188,Regular,354136,484813,Yes,EMP0075,11,8,10
EMP1100,Aryan,Sastry,47,Male,A-,lekhahalder@example.net,+91 6485154412,Kochi,Kerala,North,603864,HR,Director,Morning,B.Com,12,113314,14341.32,11331.4,101982.6,Active,15-05-2018,24-10-2023,1.43,76.13,20,ORD01100,08-01-2024,Laptop,Accessories,2,52124,0.06,97993.12,17638.76,80354.36,Cancelled,EMI,11,2,No,CUST6978,Regular,303089,513348,Yes,EMP0098,20,40,9
EMP1101,Luke,Chaudry,51,Other,A+,pavani94@example.com,+91 9195747445,Jaipur,Rajasthan,South,763538,Analytics,Intern,Morning,B.Sc,14,127909,12006.33,12790.9,115118.1,Inactive,12-05-2020,20-01-2021,1.2,73.82,7,ORD01101,11-08-2023,Laptop,Electronics,11,47756,0.09,478037.56,86046.76,391990.8,Pending,Debit Card,7,5,No,CUST8716,New,270564,40334,Yes,EMP0009,8,55,8
EMP1102,Yutika,Karan,45,Male,O+,dasshamsini@example.com,+91 7852032335,Jaipur,Rajasthan,East,433095,Analytics,Executive,General,M.Tech,2,100268,12126.23,10026.8,90241.2,On Leave,08-10-2018,17-02-2024,3.4,74.65,22,ORD01102,13-01-2024,Printer,Peripherals,3,18248,0.22,42700.32,7686.06,35014.26,Pending,EMI,9,3,No,CUST1423,VIP,152214,33010,Yes,EMP0099,5,70,2
EMP1103,Sneha,Sant,44,Male,O-,zehaankhare@example.net,+91 7476614707,Kochi,Kerala,Central,740220,IT,Intern,Night,B.Com,7,83404,15970.46,8340.4,75063.6,Resigned,25-11-2020,22-09-2024,2.24,92.13,8,ORD01103,27-02-2024,Camera,Peripherals,15,69595,0.18,856018.5,154083.33,701935.17,Shipped,UPI,1,4,No,CUST9518,Regular,103848,427510,Yes,EMP0016,18,45,10
EMP1104,Kashish,Randhawa,25,Female,A+,daranathan@example.org,+91 8682973731,Chennai,Tamil Nadu,North,741054,Analytics,Analyst,Night,M.Com,17,162975,8406.35,16297.5,146677.5,Active,21-04-2021,07-08-2024,3.22,90.41,13,ORD01104,13-05-2024,Mouse,Storage,13,41197,0.25,401670.75,72300.74,329370.01,Cancelled,UPI,5,4,No,CUST2300,Regular,284113,308601,No,EMP0049,7,49,10
EMP1105,Frado,Samra,37,Other,AB+,harrison09@example.net,+91 7313280266,Hyderabad,Telangana,West,702596,HR,Manager,Evening,M.Sc,10,126885,23852.05,12688.5,114196.5,Inactive,18-08-2020,23-08-2021,3.46,72.23,0,ORD01105,05-07-2023,Monitor,Accessories,10,58723,0.13,510890.1,91960.22,418929.88,Cancelled,UPI,4,5,No,CUST5012,New,214218,56360,No,EMP0022,4,76,4
EMP1106,Wridesh,Dugar,22,Female,AB+,xitilad@example.com,+91 7739061486,Chennai,Tamil Nadu,North,541390,Finance,Executive,General,B.Com,20,108752,9291.38,10875.2,97876.8,Resigned,27-03-2019,02-02-2021,3.29,92.53,29,ORD01106,21-11-2023,Printer,Storage,5,55118,0.01,272834.1,49110.14,223723.96,Delivered,Cash,9,1,No,CUST5883,VIP,427852,151554,No,EMP0056,12,26,9
EMP1107,Frado,Char,55,Other,O-,lila02@example.net,+91 8586065002,Ahmedabad,Gujarat,North,528314,Operations,Senior Analyst,Night,MCA,16,194225,17400.99,19422.5,174802.5,Resigned,22-09-2015,11-06-2023,1.97,86.93,5,ORD01107,14-12-2023,Camera,Networking,15,39748,0.15,506787,91221.66,415565.34,Shipped,Net Banking,8,4,No,CUST4883,VIP,385654,112738,Yes,EMP0019,8,64,4
EMP1108,Arjun,Thaker,45,Other,AB-,xpradhan@example.com,+91 8500841590,Jaipur,Rajasthan,West,710707,Support,Senior Manager,Evening,MBA,14,144302,24833.85,14430.2,129871.8,Active,03-03-2022,28-02-2021,4.67,79.71,0,ORD01108,24-11-2023,Phone,Peripherals,20,11167,0.28,160804.8,28944.86,131859.94,Shipped,EMI,2,4,No,CUST7222,New,338635,221008,No,EMP0005,11,93,9
EMP1109,Ria,Sarin,39,Other,AB-,venkataramanirya@example.org,+91 6244666403,Mumbai,Maharashtra,South,719851,Finance,Senior Manager,Evening,B.Tech,7,174855,29063.78,17485.5,157369.5,Resigned,09-10-2018,30-04-2022,1.81,96.32,6,ORD01109,31-12-2024,Tablet,Peripherals,10,54075,0.04,519120,93441.6,425678.4,Returned,Net Banking,6,5,Yes,CUST7487,Regular,314120,127467,Yes,EMP0077,13,0,8
EMP1110,Ekaraj,Bhagat,42,Female,B-,usura@example.org,+91 9556257958,Ahmedabad,Gujarat,South,424852,Analytics,Lead,General,BCA,15,171837,23568.59,17183.7,154653.3,Inactive,27-11-2019,28-02-2023,2.65,87.08,21,ORD01110,06-08-2024,Camera,Networking,18,19675,0.23,272695.5,49085.19,223610.31,Returned,UPI,15,3,Yes,CUST1905,New,195459,220735,Yes,EMP0057,5,76,6
EMP1111,Guneet,Uppal,27,Other,B+,kandaanamika@example.net,+91 9481921812,Delhi,Delhi,South,635216,Sales,Manager,Night,MCA,0,184854,19940.51,18485.4,166368.6,Active,24-09-2018,26-06-2024,2.22,72.35,11,ORD01111,11-03-2024,Printer,Networking,20,30819,0.21,486940.2,87649.24,399290.96,Delivered,Credit Card,8,4,No,CUST4330,VIP,136292,175731,No,EMP0071,3,91,9
EMP1112,Falguni,Ahuja,54,Male,A+,maya60@example.org,+91 8310235010,Jaipur,Rajasthan,West,577592,Finance,Lead,Evening,M.Sc,1,145678,18681.17,14567.8,131110.2,On Leave,17-05-2015,18-07-2023,3.96,99.21,11,ORD01112,26-03-2023,Laptop,Accessories,16,43666,0.21,551938.24,99348.88,452589.36,Delivered,Net Banking,10,4,No,CUST3976,Premium,458673,97366,Yes,EMP0041,13,70,3
EMP1113,Ethan,Handa,33,Other,B+,ikbal71@example.net,+91 6410080987,Jaipur,Rajasthan,Central,489469,Analytics,Director,Morning,BCA,0,142939,17291.34,14293.9,128645.1,Resigned,15-09-2017,06-01-2021,4.48,82.78,6,ORD01113,02-08-2024,Camera,Electronics,11,29911,0.13,286248.27,51524.69,234723.58,Returned,UPI,9,2,Yes,CUST7684,New,408334,513041,Yes,EMP0055,17,15,6
EMP1114,Ethan,Sood,47,Female,AB-,puridavid@example.org,+91 8475698003,Ahmedabad,Gujarat,Central,586503,Support,Lead,Evening,B.Sc,6,67436,6311.44,6743.6,60692.4,Active,28-07-2018,01-08-2024,3.68,83.26,28,ORD01114,05-11-2024,Mouse,Accessories,14,6519,0.28,65711.52,11828.07,53883.45,Shipped,Credit Card,5,1,No,CUST6377,Premium,63521,359348,No,EMP0042,17,57,2
EMP1115,Xiti,Balakrishnan,54,Male,B+,vgara@example.com,+91 8222558414,Bangalore,Karnataka,North,550081,Finance,Senior Analyst,Night,B.Tech,15,114813,19332.38,11481.3,103331.7,On Leave,03-07-2021,17-05-2022,1.47,81.37,16,ORD01115,18-11-2024,Mouse,Electronics,16,20026,0.01,317211.84,57098.13,260113.71,Cancelled,EMI,14,1,Yes,CUST6624,New,380137,230491,No,EMP0012,8,82,4
EMP1116,Ati,Koshy,44,Female,A+,darkritika@example.net,+91 7239718586,Chennai,Tamil Nadu,West,412113,Sales,Intern,Morning,M.Sc,14,97218,9384,9721.8,87496.2,On Leave,30-12-2021,11-05-2022,2.33,89.47,23,ORD01116,13-12-2024,Laptop,Storage,2,41379,0.1,74482.2,13406.8,61075.4,Delivered,EMI,4,4,No,CUST4564,VIP,203554,285453,Yes,EMP0022,10,46,5
EMP1117,Rushil,Sethi,24,Female,B+,idoshi@example.org,+91 8392215555,Jaipur,Rajasthan,Central,730653,HR,Intern,General,BCA,15,50501,7609.44,5050.1,45450.9,Active,22-08-2023,25-03-2021,3.92,77.8,6,ORD01117,28-08-2024,Monitor,Storage,12,8970,0.23,82882.8,14918.9,67963.9,Delivered,UPI,12,5,No,CUST9123,Regular,491539,195768,Yes,EMP0039,1,87,9
EMP1118,Ucchal,Andra,25,Other,A-,jagatanne@example.org,+91 9536245587,Kolkata,West Bengal,Central,694099,Analytics,Senior Analyst,Evening,B.Tech,14,53702,4536.39,5370.2,48331.8,On Leave,05-04-2019,19-05-2024,1.43,75.42,3,ORD01118,09-01-2024,Monitor,Electronics,3,65749,0.25,147935.25,26628.34,121306.91,Delivered,Net Banking,5,3,No,CUST7698,VIP,130459,223825,No,EMP0030,4,19,5
EMP1119,Chatura,Nadkarni,30,Male,B+,onveer73@example.org,+91 8634907632,Bangalore,Karnataka,Central,562046,Analytics,Lead,Night,B.Sc,3,135547,7532.17,13554.7,121992.3,Active,28-01-2022,01-03-2024,3.59,88.51,14,ORD01119,03-05-2023,Headphones,Networking,19,66111,0.14,1080253.74,194445.67,885808.07,Pending,EMI,4,1,No,CUST9127,Premium,272456,49305,No,EMP0023,13,10,4
EMP1120,Samesh,Guha,48,Female,B+,vyanjanaramanathan@example.org,+91 9380499842,Hyderabad,Telangana,East,580880,Operations,Manager,General,MCA,2,142387,22676.56,14238.7,128148.3,On Leave,18-11-2017,26-06-2021,3.64,95.18,25,ORD01120,28-04-2023,Laptop,Accessories,9,34905,0.23,241891.65,43540.5,198351.15,Cancelled,Cash,1,3,No,CUST8021,Regular,60967,346114,Yes,EMP0071,7,56,3
EMP1121,Pranav,Basu,32,Female,O+,manbirkibe@example.com,+91 6433926128,Kochi,Kerala,West,537116,Finance,Director,Morning,MBA,10,127806,14735.98,12780.6,115025.4,Active,18-02-2017,23-12-2022,1.77,74.65,11,ORD01121,16-12-2023,Tablet,Networking,16,55143,0,882288,158811.84,723476.16,Delivered,Cash,4,2,No,CUST3497,Premium,158958,309635,No,EMP0016,12,44,1
EMP1122,Saksham,Arya,39,Female,AB+,thakerekavir@example.org,+91 6648202855,Chennai,Tamil Nadu,East,739335,IT,Manager,Morning,B.Com,11,175900,12920.41,17590,158310,Active,11-09-2016,13-03-2023,1.75,79.21,22,ORD01122,10-11-2024,Mouse,Accessories,5,63577,0.1,286096.5,51497.37,234599.13,Returned,Debit Card,8,5,Yes,CUST5067,Regular,263232,276343,Yes,EMP0058,8,31,2
EMP1123,Bakhshi,Shetty,50,Female,A-,bedilakshit@example.net,+91 8918530890,Kolkata,West Bengal,West,681767,Support,Lead,General,MCA,14,57866,7958.63,5786.6,52079.4,Inactive,13-06-2021,16-08-2022,2.07,88.32,25,ORD01123,16-03-2023,Printer,Accessories,10,57439,0.26,425048.6,76508.75,348539.85,Cancelled,Net Banking,6,4,No,CUST7607,VIP,314573,166647,Yes,EMP0088,11,29,6
EMP1124,Qasim,Sur,54,Male,B-,benwarjas@example.com,+91 6619329632,Kolkata,West Bengal,West,712933,HR,Analyst,Night,BCA,20,140117,13361.71,14011.7,126105.3,Inactive,21-03-2021,25-10-2024,3.14,75.68,3,ORD01124,31-10-2024,Tablet,Peripherals,2,25585,0.02,50146.6,9026.39,41120.21,Delivered,Cash,1,1,No,CUST7599,New,333404,458765,Yes,EMP0021,8,54,2
EMP1125,Faraj,Narayanan,36,Other,B-,bahadurjit21@example.org,+91 9684306106,Jaipur,Rajasthan,North,588470,Operations,Lead,Evening,MCA,3,40288,6904.07,4028.8,36259.2,On Leave,02-07-2021,22-06-2021,1.09,81.33,13,ORD01125,13-01-2023,Monitor,Storage,3,14963,0.11,39951.21,7191.22,32759.99,Cancelled,Debit Card,4,4,No,CUST1976,New,258235,49856,Yes,EMP0053,6,18,4
EMP1126,Noah,Ramakrishnan,30,Male,AB+,avimohan@example.com,+91 6950483505,Ahmedabad,Gujarat,South,576868,IT,Analyst,General,MBA,20,169754,10144.32,16975.4,152778.6,On Leave,16-05-2015,08-06-2021,2.29,84.4,19,ORD01126,18-08-2024,Mouse,Networking,4,72623,0.3,203344.4,36601.99,166742.41,Delivered,Net Banking,3,5,Yes,CUST1608,VIP,386890,215502,Yes,EMP0055,17,50,6
EMP1127,Libni,De,35,Other,B+,guneet67@example.net,+91 6412362946,Pune,Maharashtra,North,632010,Support,Senior Manager,General,BCA,17,38006,2207.67,3800.6,34205.4,Resigned,05-12-2015,29-07-2022,4.02,87.36,6,ORD01127,25-09-2024,Camera,Electronics,3,51792,0.17,128962.08,23213.17,105748.91,Returned,Debit Card,1,1,No,CUST7408,Regular,258563,447381,Yes,EMP0062,1,80,2
EMP1128,Hredhaan,Agarwal,54,Other,B+,finn68@example.com,+91 6348073574,Hyderabad,Telangana,South,642140,Operations,Senior Manager,Morning,B.Sc,9,154089,29414.47,15408.9,138680.1,Inactive,07-09-2021,01-03-2022,1.69,87.25,21,ORD01128,26-11-2024,Printer,Accessories,20,69107,0.21,1091890.6,196540.31,895350.29,Shipped,UPI,1,1,No,CUST5076,New,306535,434150,No,EMP0038,8,82,1
EMP1129,Jeremiah,Prashad,41,Male,AB-,norialexander@example.org,+91 7890752432,Jaipur,Rajasthan,East,795062,Operations,Intern,Evening,M.Sc,12,165772,18510.71,16577.2,149194.8,Inactive,12-05-2020,19-12-2022,2.44,89.16,11,ORD01129,25-10-2024,Speaker,Electronics,9,60075,0.16,454167,81750.06,372416.94,Shipped,UPI,9,2,No,CUST6912,Premium,57136,488491,No,EMP0096,15,4,9
EMP1130,Harinakshi,Jaggi,29,Female,A+,desaiaayush@example.org,+91 8307174174,Kochi,Kerala,South,523981,Analytics,Senior Analyst,Night,M.Sc,6,39211,5375.94,3921.1,35289.9,On Leave,17-03-2015,25-08-2021,1.2,79.37,0,ORD01130,03-04-2023,Tablet,Storage,4,10697,0.24,32518.88,5853.4,26665.48,Pending,Debit Card,6,2,Yes,CUST8123,Regular,141304,454386,No,EMP0007,19,26,1
EMP1131,Frederick,Narain,46,Female,A+,dhawanjonathan@example.net,+91 7304334578,Kolkata,West Bengal,North,404090,Support,Senior Analyst,General,M.Tech,4,97437,14972.62,9743.7,87693.3,Active,02-10-2021,07-04-2024,2.18,83.95,23,ORD01131,14-09-2023,Monitor,Electronics,8,15831,0.11,112716.72,20289.01,92427.71,Shipped,Credit Card,10,5,No,CUST1472,Premium,363533,499755,Yes,EMP0001,11,52,7
EMP1132,Logan,Iyengar,32,Female,AB+,kiaan72@example.com,+91 7488169649,Bangalore,Karnataka,South,538272,Support,Senior Analyst,Evening,B.Tech,11,192165,13934.05,19216.5,172948.5,Inactive,29-11-2020,10-02-2023,2.92,72.93,12,ORD01132,29-02-2024,Monitor,Peripherals,12,78894,0.11,842587.92,151665.83,690922.09,Cancelled,Credit Card,3,3,No,CUST4166,New,283702,260844,No,EMP0037,3,85,4
EMP1133,Onkar,Chana,52,Other,AB-,anvi15@example.com,+91 9845282268,Kochi,Kerala,East,485571,Marketing,Intern,Morning,B.Sc,11,36493,4709,3649.3,32843.7,Active,01-07-2019,09-02-2024,4.45,72.96,3,ORD01133,21-11-2023,Printer,Electronics,11,25619,0.05,267718.55,48189.34,219529.21,Delivered,Credit Card,5,2,No,CUST2900,Regular,203491,397902,No,EMP0047,10,53,7
EMP1134,Max,Shanker,50,Male,AB+,kotavasudha@example.org,+91 9741143294,Bangalore,Karnataka,East,562668,Marketing,Executive,Morning,M.Com,6,44493,4573.1,4449.3,40043.7,Active,25-02-2017,05-06-2022,1.03,73.67,25,ORD01134,03-04-2023,Printer,Networking,9,12612,0.17,94211.64,16958.1,77253.54,Cancelled,Credit Card,8,1,No,CUST2708,Regular,390918,489715,Yes,EMP0015,4,86,2
EMP1135,Deepa,Pathak,36,Male,O-,zehaan70@example.net,+91 9730427453,Ahmedabad,Gujarat,West,587514,Marketing,Intern,Night,B.Tech,17,80893,4416.59,8089.3,72803.7,Active,19-06-2022,24-08-2024,4.72,97.33,9,ORD01135,13-05-2023,Camera,Networking,3,60147,0.05,171418.95,30855.41,140563.54,Delivered,EMI,15,4,No,CUST5766,Premium,114472,250801,No,EMP0027,9,97,2
EMP1136,Frederick,Barad,29,Female,B+,urmidate@example.net,+91 8908413963,Hyderabad,Telangana,Central,476470,Finance,Manager,Evening,B.Tech,2,198222,29065.91,19822.2,178399.8,On Leave,01-06-2016,31-05-2021,4.19,82.68,16,ORD01136,25-09-2023,Printer,Networking,11,38726,0.2,340788.8,61341.98,279446.82,Delivered,Debit Card,9,5,No,CUST2602,New,371588,108018,Yes,EMP0036,14,50,5
EMP1137,Xalak,Prabhu,40,Male,A-,reva41@example.org,+91 9907521502,Delhi,Delhi,East,704342,Support,Executive,Morning,M.Sc,15,41942,2309.32,4194.2,37747.8,On Leave,29-03-2022,13-08-2022,1.41,90.73,6,ORD01137,02-05-2024,Keyboard,Electronics,11,25184,0.23,213308.48,38395.53,174912.95,Pending,EMI,11,3,No,CUST4966,Premium,446841,388401,Yes,EMP0064,18,76,10
EMP1138,Vincent,Bhargava,49,Other,B-,anita86@example.net,+91 6394516095,Chennai,Tamil Nadu,North,764642,Operations,Executive,Night,MCA,15,192503,23729.47,19250.3,173252.7,Resigned,11-09-2017,03-05-2022,2.07,76.69,20,ORD01138,30-10-2024,Printer,Storage,13,7514,0.03,94751.54,17055.28,77696.26,Cancelled,Debit Card,7,5,No,CUST1564,Premium,398574,253646,No,EMP0020,12,30,1
EMP1139,Balhaar,Som,38,Other,A-,prakashomisha@example.com,+91 8767200215,Ahmedabad,Gujarat,West,692033,Sales,Lead,Night,B.Tech,1,108825,17484.12,10882.5,97942.5,On Leave,23-11-2016,02-03-2024,1.08,91.73,21,ORD01139,29-12-2023,Speaker,Electronics,7,62597,0.01,433797.21,78083.5,355713.71,Returned,UPI,8,5,No,CUST9227,Premium,328206,169933,No,EMP0094,5,49,6
EMP1140,Nimrat,Oza,35,Male,A-,sachi96@example.net,+91 8389275136,Jaipur,Rajasthan,North,761757,IT,Intern,Evening,B.Com,12,38009,4824.1,3800.9,34208.1,Active,22-09-2020,28-12-2023,4.99,92.35,1,ORD01140,08-02-2024,Keyboard,Storage,3,56339,0.28,121692.24,21904.6,99787.64,Pending,Credit Card,13,1,No,CUST2929,VIP,355433,204187,Yes,EMP0071,5,99,2
EMP1141,Isha,Shroff,33,Male,B-,ektauppal@example.com,+91 8912466595,Bangalore,Karnataka,West,464637,Operations,Intern,Evening,B.Com,2,88285,13674.96,8828.5,79456.5,On Leave,12-01-2016,24-01-2022,2.12,75.23,20,ORD01141,26-12-2024,Headphones,Networking,16,65822,0.04,1011025.92,181984.67,829041.25,Pending,Debit Card,4,3,No,CUST4809,VIP,183368,124318,Yes,EMP0087,10,92,2
EMP1142,Nikita,Gulati,33,Female,A-,tanayroy@example.com,+91 8797376981,Chennai,Tamil Nadu,Central,638731,Sales,Senior Analyst,Night,MBA,8,184698,18720.42,18469.8,166228.2,On Leave,09-05-2021,06-10-2021,3.65,95.41,10,ORD01142,20-08-2023,Printer,Electronics,20,31755,0.27,463623,83452.14,380170.86,Returned,UPI,6,5,No,CUST9099,Regular,257293,184865,Yes,EMP0063,7,58,9
EMP1143,Anika,Prasad,36,Male,B-,mchandran@example.org,+91 8211313475,Pune,Maharashtra,North,745875,Marketing,Senior Analyst,Evening,BCA,4,143969,8293.87,14396.9,129572.1,Active,01-05-2020,04-11-2022,1.75,98.37,21,ORD01143,15-02-2023,Headphones,Accessories,3,17232,0.17,42907.68,7723.38,35184.3,Shipped,Net Banking,10,3,No,CUST2697,Regular,160692,103103,Yes,EMP0024,8,21,0
EMP1144,Timothy,Vig,55,Other,A-,sridharzaitra@example.org,+91 7615437142,Jaipur,Rajasthan,North,676190,Operations,Executive,General,M.Com,7,151902,12268.41,15190.2,136711.8,Inactive,22-05-2016,07-04-2022,4.8,73.35,26,ORD01144,21-07-2024,Printer,Accessories,2,75934,0.09,138199.88,24875.98,113323.9,Pending,Net Banking,11,1,Yes,CUST4426,VIP,85445,225232,Yes,EMP0080,8,9,7
EMP1145,Umang,Bhandari,37,Female,B-,gwalla@example.org,+91 6202776380,Jaipur,Rajasthan,South,509505,Sales,Lead,Morning,MCA,8,104061,14176.17,10406.1,93654.9,Resigned,23-11-2016,20-09-2022,4.37,79.39,0,ORD01145,26-03-2024,Monitor,Networking,15,36978,0.3,388269,69888.42,318380.58,Delivered,Credit Card,6,2,No,CUST6274,Regular,497771,137198,No,EMP0071,4,85,1
EMP1146,Krisha,Palan,33,Male,O+,suhani12@example.org,+91 9616732649,Jaipur,Rajasthan,Central,690106,HR,Manager,Night,M.Com,17,32191,3957.86,3219.1,28971.9,On Leave,16-06-2017,10-08-2023,1.28,81.13,24,ORD01146,29-10-2023,Camera,Electronics,11,8096,0.24,67682.56,12182.86,55499.7,Shipped,Debit Card,4,1,No,CUST1264,VIP,265464,248152,No,EMP0008,13,27,3
